ticker,name,sector,sector_etf,market_cap,date,close,daily_return,return_5d,return_20d,rs_spy_20d,rs_spy_50d,rs_spy_near_high,rs_qqq_20d,rs_qqq_50d,rs_sector_20d,rs_sector_50d,close_to_50d_high,volume_ratio,volume_trend,updown_vol_ratio_20d,capped_volume_ratio,avg_dollar_volume_20d,close_position,ma20,ma60,ma120,above_ma20,above_ma60,ma60_rising,ma120_rising,ma_aligned,golden_cross_recent,vp_signal,accumulation_days_10d,distribution_days_10d,volume_strength,surge_today,sustained_accumulation,signal_type,triggered_today,days_since_trigger,warnings,atr_ratio,rsi_14,liquidity_ok,rs_positive,rs_sector_positive,near_50d_high,volume_quality,not_overheated,passed_hard_filters,grade,market_state,trigger_price,ext_from_trigger,base_stability,sector_etf_to_52w_high,mom_12_1,mom_6_1,score_3m,score,next_earnings_date,earnings_within_20d,verdict,verdict_reason,top_pick_rank,regime_trend,regime_breadth,regime_vix_ratio
P,"Everpure, Inc.",Information Technology,XLK,30897037312.0,2026-09-25,126.0,0.03380376468187429,0.2099097439837747,0.2696493622759337,0.26609392556686884,0.7891813004456314,True,0.22848061931261276,0.7456441374454277,0.21867545274675404,0.6649139384461826,1.0,0.8394695767744557,0.9533003755287653,4.616109408537355,0.8394695767744557,773652964.4278641,0.610560798493257,101.96349983215332,92.65800005594889,83.29408334096273,True,True,True,True,True,False,weak_rally,4,0,normal,False,False,surge,False,1.0,,0.055566904496173464,71.0575769762491,True,True,True,True,True,True,True,A,Uptrend Under Pressure,121.88,0.0338,0.32067376781720286,0.9925499822598416,0.09846402741908089,0.4742967967571945,0.7708919084962595,0.9935911016949153,,False,진입 검토,surge D+1,3,1,0.339,0.829
NTRA,"Natera, Inc.",Health Care,XLV,46408658944.0,2026-09-25,412.55999755859375,0.00922231203030388,0.1168682996242949,0.21806903657982568,0.21465804178432735,0.484384144666016,True,0.17857280039959078,0.4482637836689798,0.21968060785615307,0.44372006334559644,1.0,1.1052059372072127,1.2123113330040731,2.3752364381233924,1.1052059372072127,520063883.4372772,0.6145009312017112,350.34025421142576,309.8084187825521,262.23845965067545,True,True,True,True,True,False,accumulation,7,2,normal,False,True,acc,True,0.0,,0.032972689328935156,83.75044912642947,True,True,True,True,False,True,True,A,Uptrend Under Pressure,412.56,0.0,0.5193876438886119,0.9753716584438216,0.7672535644780094,0.4492224956846911,0.9527790827942612,0.9876059322033899,2026-11-06,False,진입 검토,acc D+0,4,1,0.339,0.829
AMD,"Advanced Micro Devices, Inc.",Information Technology,XLK,768438632448.0,2026-09-25,630.6300048828125,0.0021771526808096464,0.12648707911860013,0.3229907212915528,0.31928591119516536,0.22218885602411942,True,0.28009236953711514,0.19244864164310527,0.2698752617491069,0.13730188287868494,1.0,0.8101434858533951,1.2205499365464412,2.7424505873779936,0.8101434858533951,11675261028.609833,0.380490553861396,528.1040023803711,509.2708353678385,465.57175127665204,True,True,True,True,True,True,weak_rally,6,1,normal,False,True,acc,True,0.0,,0.041560461901686004,72.99571503316014,True,True,True,True,True,True,True,A,Uptrend Under Pressure,630.63,0.0,0.40379631533952515,0.9925499822598416,1.55852452107246,0.9823048306951696,0.9876549456109285,0.9626059322033899,2026-11-04,False,진입 검토,acc D+0 · 클러스터 대표(14종목 중) · 동일 베팅 대기: ALAB,5,1,0.339,0.829
HALO,"Halozyme Therapeutics, Inc.",Health Care,XLV,12086402048.0,2026-09-25,113.9000015258789,-0.01145634161464526,0.012894660889178233,0.06528248668602132,0.062299344590870165,0.4260913013275589,True,0.030740397995417057,0.3913894131379121,0.06669191308564337,0.387024128011332,0.9885436583853547,0.8714593100865357,1.3225685802765166,1.7876183842914017,0.8714593100865357,249398619.86357766,0.21412359273278347,109.64850006103515,96.14483337402343,82.3358336130778,True,True,True,True,True,False,dry_up,5,2,normal,False,False,surge,False,3.0,,0.027426940940956285,64.13272791714596,True,True,True,True,False,True,True,A,Uptrend Under Pressure,115.13,-0.0107,0.7167593780181334,0.9753716584438216,0.21139424092930015,0.42076077639848686,0.835089985905822,0.9507415254237288,2026-11-03,False,진입 검토,surge D+3,0,1,0.339,0.829
TEM,"Tempus AI, Inc.",Health Care,XLV,11376410624.0,2026-09-25,85.01000213623047,0.03368195944082397,0.09211210349003651,0.20257461027383372,0.19920700497917787,0.5400530158712988,True,0.16358078528908981,0.5025780326685094,0.20416568158535764,0.49786390916318446,1.0,1.190192038502335,1.024830615799976,1.005599130548214,1.190192038502335,502383354.4078144,0.9126219776866201,69.10949993133545,59.201833407084145,54.83679157892863,True,True,True,True,True,False,accumulation,3,1,normal,False,False,surge,False,1.0,,0.055688421391807845,72.54140214336773,True,True,True,True,True,True,True,A,Uptrend Under Pressure,82.24,0.0337,0.3709992371791937,0.9753716584438216,-0.2602518447413572,0.26326646075166305,0.4533030971052727,0.9353813559322034,2026-11-04,False,진입 검토,surge D+1,0,1,0.339,0.829
DT,"Dynatrace, Inc.",Information Technology,XLK,15843594240.0,2026-09-25,57.95000076293945,-0.012440346599179253,0.05096121516857588,0.08459667662262427,0.08155944842941576,0.2549721614906595,True,0.04942831981054496,0.22443421235049787,0.041052266242496804,0.16780822799082484,0.9875596534008207,0.9591056378517596,1.2880057411246348,2.3334722871705993,0.9591056378517596,378385582.7486124,0.14685286703213157,54.17199974060058,49.074499893188474,44.10558319091797,True,True,True,True,True,False,dry_up,7,1,normal,False,True,acc,True,0.0,,0.03037100833877859,67.6038056409761,True,True,True,True,True,True,True,A,Uptrend Under Pressure,57.95,0.0,0.4289598840425337,0.9925499822598416,-0.08242069565904775,0.15972611011059934,0.5683802536952044,0.9304025423728813,2026-11-04,False,진입 검토,acc D+0,0,1,0.339,0.829
FRO,Frontline Plc,Energy,XLE,9746429952.0,2026-09-25,47.72999954223633,-0.005003161816956925,-0.07176193617481552,0.16446431813809803,0.16120343422312255,0.33064165849520144,False,0.12670623025354089,0.2982624005819101,0.16224829076239589,0.2522565714227818,0.9282380638251845,0.7336714813905171,1.1952083153555615,2.4526154992865736,0.7336714813905171,181279369.21869355,0.558333227369251,46.029633140563966,40.03955001831055,36.681908480326335,True,True,True,True,True,False,dry_up,6,3,normal,False,True,acc,True,0.0,분산3일,0.037598728006364476,61.87407535208118,True,True,True,True,False,True,True,A,Uptrend Under Pressure,47.73,0.0,0.39370078297710814,0.9465913277609084,0.6039479570010242,0.07570632740084893,0.8586218423620396,0.9252648305084746,,False,진입 검토,acc D+0,0,1,0.339,0.829
A,"Agilent Technologies, Inc.",Health Care,XLV,43298672640.0,2026-09-25,172.7899932861328,-0.00028930255043546627,0.10430109246570596,0.09575743934899972,0.09268895734140936,0.2325650411731215,True,0.06022719161994061,0.20257233719586565,0.09720718576077547,0.19879943861863758,0.9997106974495645,1.0033189462219168,1.1964878633624525,1.2189532017171418,1.0033189462219168,401447518.6958008,0.9781624666284643,154.74649887084962,146.1130002339681,134.13703238169353,True,True,True,True,True,False,distribution,6,2,normal,False,True,acc,True,0.0,,0.027764927870103043,75.14303987665114,True,True,True,True,False,True,True,A,Uptrend Under Pressure,172.79,0.0,0.29217908559327027,0.9753716584438216,0.0756874726966188,0.15262928149614918,0.7074184163926132,0.9204449152542373,2026-11-26,False,진입 검토,acc D+0,0,1,0.339,0.829
QCOM,QUALCOMM Incorporated,Information Technology,XLK,182082945024.0,2026-09-25,201.97000122070312,0.0396891121789662,0.13645059550660776,0.23236578035086786,0.2289147499603983,0.15555078288436608,True,0.19240596817318822,0.1274321105190115,0.18288873285969642,0.07529214872042034,1.0,1.2194798855955473,0.9142479909703617,1.4177114904073653,1.2194798855955473,2642039057.5416856,0.6570584993201514,180.97232818603516,171.5885503133138,180.02022380828856,True,True,False,True,False,False,accumulation,4,2,normal,False,False,acc,False,3.0,,0.0510907542589947,67.96008943820584,True,True,True,True,False,True,True,B,Uptrend Under Pressure,198.27,0.0187,0.2624169158634832,0.9925499822598416,-0.1802509722677439,0.05727522726058676,0.4207609049185068,0.9202860169491525,2026-11-05,False,스킵,acc D+3 관찰 종료 — 신호 재발생 전까지 관망,0,1,0.339,0.829
RVTY,"Revvity, Inc.",Health Care,XLV,14357821440.0,2026-09-25,151.11000061035156,0.002853782555561679,0.05339842331870637,0.16498336896775845,0.16172103153937334,0.31420070556779867,True,0.1272084507118989,0.28222151468365664,0.1665247050320091,0.2781987282126812,1.0,0.8782193755651099,1.060091931173786,0.9605253695921773,0.8782193755651099,301662783.8600044,0.8225944225262097,135.37099952697753,121.70648142496745,109.30911833445231,True,True,True,True,True,False,weak_rally,6,3,normal,False,True,acc,True,0.0,분산3일,0.03548313980775083,73.69442946682173,True,True,True,True,False,True,True,A,Uptrend Under Pressure,151.11,0.0,0.2366932848433726,0.9753716584438216,0.283449734679349,0.21982663490227927,0.8480213942394565,0.9186440677966101,2026-10-26,False,진입 검토,acc D+0,0,1,0.339,0.829
