ticker,name,sector,sector_etf,market_cap,date,close,daily_return,return_5d,return_20d,rs_spy_20d,rs_spy_50d,rs_spy_near_high,rs_qqq_20d,rs_qqq_50d,rs_sector_20d,rs_sector_50d,close_to_50d_high,volume_ratio,volume_trend,updown_vol_ratio_20d,capped_volume_ratio,avg_dollar_volume_20d,close_position,ma20,ma60,ma120,above_ma20,above_ma60,ma60_rising,ma120_rising,ma_aligned,golden_cross_recent,vp_signal,accumulation_days_10d,distribution_days_10d,volume_strength,surge_today,sustained_accumulation,signal_type,triggered_today,days_since_trigger,warnings,atr_ratio,rsi_14,liquidity_ok,rs_positive,rs_sector_positive,near_50d_high,volume_quality,not_overheated,passed_hard_filters,grade,market_state,trigger_price,ext_from_trigger,base_stability,sector_etf_to_52w_high,mom_12_1,mom_6_1,score_3m,score,next_earnings_date,earnings_within_20d,verdict,verdict_reason,top_pick_rank,regime_trend,regime_breadth,regime_vix_ratio
NTRA,"Natera, Inc.",Health Care,XLV,46408658944.0,2026-09-23,390.7900085449219,0.05436540335667006,0.11406012288288547,0.19245089432836981,0.1827734983140319,0.3938155946863904,True,0.13513737592356612,0.37367364320856145,0.2294249794419807,0.36412717736575395,1.0,1.2257859943606706,1.6583360923850825,2.9745167132735415,1.2257859943606706,476425671.3747467,0.5888909781968724,340.42075500488284,303.271418762207,257.2702096303304,True,True,True,True,True,False,accumulation,5,1,normal,False,False,surge,False,2.0,,0.03214001710371252,79.67979377016373,True,True,True,True,True,True,True,A,Uptrend Under Pressure,369.39,0.0579,0.546902974226314,0.9645151837456468,0.5759901617393499,0.41663423846853376,0.9276327201763579,0.9820974576271188,2026-11-06,False,진입 검토,surge D+2,2,0,0.348,0.838
DT,"Dynatrace, Inc.",Information Technology,XLK,15843594240.0,2026-09-23,58.5099983215332,0.03741128969094332,0.06054015340656549,0.1928644083917741,0.18318365648297696,0.2771506369905179,True,0.13553101500008702,0.25869460431430924,0.09821285283889525,0.2163114869913263,1.0,1.1334159301726285,1.2576018355776737,2.9029792581838216,1.1334159301726285,364169304.19669724,0.5744667035961618,53.23549957275391,48.40283323923747,43.589749844868976,True,True,True,True,True,False,accumulation,6,1,normal,False,True,acc,True,0.0,,0.03222282985124338,70.91578931435629,True,True,True,True,True,True,True,A,Uptrend Under Pressure,58.51,0.0,0.3942511681228154,0.9878468725697951,-0.12382784910921596,0.09831572618520279,0.49591901268476024,0.9615466101694916,2026-11-04,False,진입 검토,acc D+0,3,0,0.348,0.838
SAIL,"SailPoint, Inc.",Information Technology,XLK,11661281280.0,2026-09-23,21.40999984741211,0.0018717363878282267,0.051571670215309284,0.19809730508835122,0.19217205733687548,0.3758208462894497,True,0.1476171333741605,0.36623360647282754,0.08721221131524692,0.41654611810237574,1.0,1.298223600832103,1.2181541133541895,1.5914198978612677,1.298223600832103,101810135.17916107,0.7082116892781498,19.419999885559083,17.580416695276895,15.595624987284342,True,True,True,True,True,False,accumulation,6,3,normal,False,True,acc,True,0.0,분산3일,0.061705146781849636,63.80283474982016,True,True,True,True,False,True,True,A,Uptrend Under Pressure,21.41,0.0,0.23534036248630255,0.9878468725697951,-0.32041419083635736,0.2557714292047648,0.42644555672003176,0.9590042372881357,,False,진입 검토,acc D+0,4,0,0.348,0.838
TWLO,Twilio Inc.,Information Technology,XLK,36186927104.0,2026-09-23,290.70001220703125,0.09261074522490387,0.20044601837985887,0.3059886652127435,0.2953898476315644,0.29646321414646737,True,0.2432181094136352,0.27772809649411867,0.2023609118593921,0.23470407809047766,1.0,2.098881139591562,1.5241019074497786,1.2562961165879862,2.098881139591562,481009458.02096254,0.5395340231138138,238.36800155639648,220.95833409627278,198.6982500712077,True,True,True,True,True,False,accumulation,3,2,attention,True,False,surge,True,0.0,,0.04429479907244803,75.26054963907822,True,True,True,True,False,True,True,A,Uptrend Under Pressure,290.7,0.0,0.42966418232294634,0.9878468725697951,0.8185707437486962,0.5134065765884377,0.9619177116837122,0.9478813559322035,2026-10-30,False,진입 검토,surge D+0,5,0,0.348,0.838
SMCI,"Super Micro Computer, Inc.",Information Technology,XLK,24115425280.0,2026-09-23,41.439998626708984,-0.0024073732935566694,0.12455903236499033,0.07748308926610026,0.07215434491051864,0.46390672720832704,True,0.03208483059855527,0.45370567167063536,0.08478289378612724,0.38873619710860297,0.9975926267064433,1.0867833587353475,1.2252547344597666,1.475057213571628,1.0867833587353475,1456910264.5199704,0.33684151351004066,38.54499969482422,33.26783316930135,32.6612498442332,True,True,True,True,True,False,distribution,3,3,normal,False,False,surge,False,4.0,분산3일,0.05750137531229317,59.96055754244287,True,True,True,True,False,True,True,A,Uptrend Under Pressure,40.35,0.027,0.4709064005177574,0.9878468725697951,-0.34998425484159235,0.3500703608825393,0.425317119005457,0.9442796610169492,2026-11-04,False,진입 검토,surge D+4,0,0,0.348,0.838
META,"Meta Platforms, Inc.",Communication Services,XLC,1458039816192.0,2026-09-23,744.0999755859375,0.010181917253030193,0.10600942844711492,0.30532407950191964,0.2988685365888626,0.09949274703272026,True,0.25032605605584757,0.09183106588370427,0.3238780009775215,0.11958397583811253,1.0,1.3619174257822837,1.3566698068019043,2.559013483717027,1.3619174257822837,14526912049.506805,0.18819036751199933,641.6266326904297,613.2970408121745,612.8196085611979,True,True,True,True,True,False,accumulation,4,3,normal,False,False,surge,False,2.0,분산3일,0.03695952913025916,76.97405789688415,True,True,True,True,False,True,True,A,Uptrend Under Pressure,741.25,0.0038,0.29435153704541756,0.9459199931884106,-0.36547368523279955,-0.1947011040190465,0.10728018503126016,0.9366525423728813,2026-10-29,False,대기,단기 이벤트성(3M 0.11) — 신호 재발생 또는 중기 추세 형성 대기,0,0,0.348,0.838
INTC,Intel Corporation,Information Technology,XLK,473159270400.0,2026-09-23,122.5999984741211,-0.010172792911525064,0.2132607102577262,0.401463120364683,0.39453211720872083,0.11127534037857978,True,0.34241441149383056,0.10353155366445832,0.2935126697957877,0.10204605774585729,0.9898272070884749,0.8195602473685841,1.3694670851307829,1.967946926422532,0.8195602473685841,10706888429.136646,0.6569641656198053,101.0395004272461,101.08816655476888,101.22799990971883,True,True,False,True,False,False,dry_up,4,3,normal,False,False,surge,False,2.0,분산3일,0.054585184826885416,70.25971337460517,True,True,True,True,False,True,True,B,Uptrend Under Pressure,121.78,0.0067,0.33867965472502976,0.9878468725697951,1.628287130993694,0.6900292607853749,0.9829939286617759,0.9359110169491525,2026-10-23,False,진입 검토,surge D+2 · 클러스터 대표(24종목 중),0,0,0.348,0.838
ARM,Arm Holdings plc,Information Technology,XLK,258359541760.0,2026-09-23,332.55999755859375,-0.001920812199850186,0.36306255997305237,0.37671800347624473,0.36990937848404326,0.15528679808534496,True,0.31871189585681914,0.14723632289441202,0.28223463642777435,0.03101635794452884,0.9980791878001498,1.4123165382602954,1.6446131323601327,3.1001196352095244,1.4123165382602954,1346606837.7882447,0.6441280176915044,262.5154998779297,271.66349970499675,268.96495780944826,True,True,False,True,False,False,distribution,5,2,normal,False,False,surge,False,1.0,과열,0.05496064224510542,71.06681661915931,True,True,True,True,False,False,True,B,Uptrend Under Pressure,333.2,-0.0019,0.29135702912640526,0.9878468725697951,0.4316494804663431,0.5097893775711226,0.9156544758049945,0.9342690677966102,2026-11-05,False,진입 검토,surge D+1 · 클러스터 대표(24종목 중),0,0,0.348,0.838
AMD,"Advanced Micro Devices, Inc.",Information Technology,XLK,768438632448.0,2026-09-23,614.6099853515625,-0.014684954218497137,0.1992389958079268,0.2826286463245864,0.2762853447660767,0.09522875970513822,True,0.22858686354365387,0.08759679163191625,0.23884364466976904,0.06608902815172879,0.9853150457815029,0.7741106232212042,1.4215770970979629,2.1861487311006367,0.7741106232212042,11061075892.385498,0.3927720500639772,512.989501953125,506.9691680908203,458.72000109354656,True,True,True,True,True,True,dry_up,6,1,normal,False,True,acc,True,0.0,,0.04228810588523869,71.00438492046516,True,True,True,True,True,True,True,A,Uptrend Under Pressure,614.61,0.0,0.407216255633128,0.9878468725697951,1.4761414602950467,0.897863940520651,0.9863756279137004,0.9232521186440678,2026-11-04,False,스킵,상관 클러스터 중복 — 대표: INTC·ARM,0,0,0.348,0.838
SMTC,Semtech Corporation,Information Technology,XLK,12408576000.0,2026-09-23,169.3300018310547,-0.04532893672811367,0.12205949057020815,0.40046312713924026,0.38909759724675963,0.24714307101979416,False,0.3331517857713828,0.22912067600702835,0.28933900226331155,0.18773338028274966,0.9152973071948902,0.962850710084053,1.2192461966900134,3.09776927656874,0.962850710084053,606212799.976413,0.4552165251464377,152.63100090026856,138.68033345540366,134.2220837275187,True,True,True,True,True,False,dry_up,3,1,normal,False,False,surge,False,2.0,,0.07118390570644925,58.054942608943094,True,True,True,True,True,True,True,A,Uptrend Under Pressure,185.0,-0.0847,0.3448103027515936,0.9878468725697951,0.7524760355989981,0.38441920692476694,0.9457672292291568,0.9213453389830508,2026-11-24,False,스킵,상관 클러스터 중복 — 대표: INTC·ARM,0,0,0.348,0.838
