ticker,name,sector,sector_etf,market_cap,date,close,daily_return,return_5d,return_20d,rs_spy_20d,rs_spy_50d,rs_spy_near_high,rs_qqq_20d,rs_qqq_50d,rs_sector_20d,rs_sector_50d,close_to_50d_high,volume_ratio,volume_trend,updown_vol_ratio_20d,capped_volume_ratio,avg_dollar_volume_20d,close_position,ma20,ma60,ma120,above_ma20,above_ma60,ma60_rising,ma120_rising,ma_aligned,golden_cross_recent,vp_signal,accumulation_days_10d,distribution_days_10d,volume_strength,surge_today,sustained_accumulation,signal_type,triggered_today,days_since_trigger,warnings,atr_ratio,rsi_14,liquidity_ok,rs_positive,rs_sector_positive,near_50d_high,volume_quality,not_overheated,passed_hard_filters,grade,market_state,trigger_price,ext_from_trigger,base_stability,sector_etf_to_52w_high,mom_12_1,mom_6_1,score_3m,score,next_earnings_date,earnings_within_20d,verdict,verdict_reason,regime_trend,regime_breadth,regime_vix_ratio
BBVA,Banco Bilbao Vizcaya Argentaria,Financials,XLF,154431733760.0,2026-08-24,29.209999084472656,0.005853931252957301,0.014236106190048448,0.09853324245392203,0.06345369801402057,0.21614764847866974,True,0.06089517811828782,0.27965784136967065,0.07324923899038938,0.1364243453203986,1.0,0.6607669710684014,0.7478839118243169,2.2685773677316474,0.6607669710684014,53054657.58872414,0.55999755859375,28.223500156402586,25.772500069936118,23.72894811630249,True,True,True,True,True,False,weak_rally,4,1,normal,False,False,acc,False,3.0,,0.012006656009817205,71.63615663067814,True,True,True,True,True,True,True,A,Confirmed Uptrend,28.53,0.0238,0.334240027250704,0.9993134723312326,0.22139148173583556,0.03764477556667156,0.715859060440906,0.9680511182108626,2026-10-29,False,스킵,acc D+3 신호 소멸 — 재트리거 전까지 관망,1,0.608,0.854
EL,"Estee Lauder Companies, Inc. (T",Consumer Staples,XLP,30354593792.0,2026-08-24,104.12999725341797,0.021483174019644613,0.23464550361423808,0.2515625128952361,0.2115962732825425,0.14025046627984228,True,0.2086813432046477,0.1997971234214122,0.22165100735064014,0.14558670569600296,1.0,1.2660140838864231,1.8922248064349076,1.3970582186169898,1.2660140838864231,315235483.5830803,0.984795372885812,88.7509994506836,85.2628330230713,82.68346996307373,True,True,True,False,True,False,accumulation,4,4,normal,False,False,surge,False,1.0,분산4일,0.03501805411989566,75.85316078897726,True,True,True,True,False,True,True,A,Confirmed Uptrend,101.94,0.0215,0.1677906528105626,0.9838065079008816,-0.2099663218656469,-0.3428414317912061,0.15801108244633896,0.9564430244941426,2026-11-02,False,진입 검토,국면 정합 A등급 · surge D+1 · 클러스터 대표(3종목 중),1,0.608,0.854
JKHY,"Jack Henry & Associates, Inc.",Financials,XLF,10944662528.0,2026-08-24,170.50999450683594,0.025932597098277776,0.13771935719027306,0.1145901377230929,0.07899784724202186,0.3047368872302634,True,0.07640193031138631,0.37287342598331374,0.08893656638495306,0.21920620801334612,1.0,1.0685184918775998,1.3280983123039314,1.3938326416847322,1.0685184918775998,152310590.66467437,0.8309589941164173,157.26449890136718,144.86799952189128,148.8924945831299,True,True,True,False,False,False,accumulation,5,1,normal,False,False,surge,False,3.0,,0.03124240900564281,69.9996560602664,True,True,True,True,True,True,True,A,Confirmed Uptrend,163.06,0.0457,0.29581817927821247,0.9993134723312326,-0.2035122587889049,-0.10425275591996375,0.28263632377144876,0.9499999999999998,2026-11-04,False,진입 검토,국면 정합 A등급 · surge D+3,1,0.608,0.854
MSI,"Motorola Solutions, Inc.",Information Technology,XLK,72332574720.0,2026-08-24,481.5199890136719,0.0021853347561784364,0.05346985901677015,0.136196325821746,0.09991408331529006,0.13439764104872465,True,0.09726784486502726,0.19363864939851316,0.09991124521779282,0.19618423907058458,1.0,0.8846298674422953,1.258390318702239,1.5669516517443656,0.8846298674422953,478400968.725856,0.4021435876457353,458.70250091552737,426.3491449991862,430.4892672220866,True,True,True,True,False,False,weak_rally,3,1,normal,False,False,surge,False,3.0,,0.03007589584522663,66.49218763964397,True,True,True,True,True,True,True,A,Confirmed Uptrend,480.84,0.0014,0.2615493417781366,0.9094630889501736,-0.22270269866935144,-0.16997376349752147,0.21994544201648128,0.9438764643237486,2026-11-06,False,진입 검토,국면 정합 A등급 · surge D+3,1,0.608,0.854
RVTY,"Revvity, Inc.",Health Care,XLV,12552706048.0,2026-08-24,123.0,-0.014028056112224463,0.058793164661342656,0.13815120151139237,0.1018065338128904,0.1685075399513134,True,0.09915574239312908,0.22952985031776563,0.06453292861439364,0.06462383621888779,0.9859719438877755,0.931694878895312,1.0716420899738803,1.7902530628203264,0.931694878895312,188203469.1142029,0.5400009155273438,116.33449935913086,109.87995414733886,100.46846243540446,True,True,True,True,True,False,dry_up,3,0,normal,False,False,surge,False,2.0,,0.028972120650553955,64.29163537949553,True,True,True,True,True,True,True,A,Confirmed Uptrend,124.13,-0.0091,0.37152840076243354,0.9944216998611353,0.05088961818560489,0.04634554244944078,0.6199955579094838,0.9429712460063896,2026-10-26,False,진입 검토,국면 정합 A등급 · surge D+2,1,0.608,0.854
NDSN,Nordson Corporation,Industrials,XLI,16591690752.0,2026-08-24,333.92999267578125,0.005086691822420386,0.07778461462087849,0.12286888001448149,0.08701222383477347,0.1300201044962388,True,0.08439702544223415,0.18903250722303122,0.1492155049828443,0.14438015365517898,0.9976993740568683,1.045296531771223,1.7005839724463823,1.5891181359271116,1.045296531771223,132076337.938974,0.7389429995888158,310.3770004272461,296.96192576090493,286.12718238830564,True,True,True,True,True,False,accumulation,4,4,normal,False,False,surge,False,2.0,분산4일,0.0212341318734465,73.34940076435144,True,True,True,True,False,True,True,A,Confirmed Uptrend,334.7,-0.0023,0.2113529627746674,0.9597340907832117,0.15903429230417965,-0.05372743818327719,0.5990134003063903,0.9429179978700746,,False,진입 검토,국면 정합 A등급 · surge D+2,1,0.608,0.854
TSCO,Tractor Supply Company,Consumer Discretionary,XLY,16137314304.0,2026-08-24,35.91999816894531,0.03396661996938133,0.042910896368157925,0.13736330069989866,0.10104379309711597,0.11517513896032328,True,0.09839483672414628,0.17341230142264163,0.0656410890308492,0.1351879209714637,0.9928122894235714,0.8214601143423338,0.7012513190576798,1.9576141999141445,0.8214601143423338,389433783.27613485,0.8633075360886986,33.77209348678589,31.453009700775148,35.61923000017802,True,True,True,False,False,False,weak_rally,2,1,normal,False,False,acc,False,4.0,,0.032209857698622134,66.25310107611041,True,True,True,True,False,True,True,A,Confirmed Uptrend,34.48,0.0417,0.31764817766306946,0.9538536360667944,-0.5583898937148355,-0.46455917799235524,0.014748423912114946,0.9416932907348244,2026-10-22,False,스킵,acc D+4 신호 소멸 — 재트리거 전까지 관망,1,0.608,0.854
PR,Permian Resources Corporation,Energy,XLE,18359334912.0,2026-08-24,23.690000534057617,-0.002526293302837157,0.06807936014903815,0.16987656958309216,0.132518813326016,0.19565739230894375,True,0.12979413248509397,0.2580975341059404,0.08182533124087277,0.1147313899369451,0.9924591412296925,1.3451144815598477,1.2769539405258534,1.2903294984417215,1.3451144815598477,199168621.26449186,0.8872321244998339,21.500500106811522,20.07810583114624,20.123671690622967,True,True,True,True,False,False,distribution,3,1,normal,False,False,surge,False,3.0,,0.029599587571954446,71.36411150330494,True,True,True,True,True,True,True,A,Confirmed Uptrend,23.02,0.0291,0.31172807705146316,0.9899607938878676,0.4371783826436859,0.1236934269750618,0.857204558268268,0.9270500532481362,2026-11-05,False,진입 검토,국면 정합 A등급 · surge D+3 · 클러스터 대표(3종목 중),1,0.608,0.854
GMAB,Genmab A/S,Health Care,XLV,17724329984.0,2026-08-24,33.02000045776367,-0.012855016303981559,0.005481129851992339,0.14652782404496478,0.10991566503070915,0.2609372584684615,False,0.10724536418275532,0.32678647390620874,0.07236773167546273,0.1488362851282532,0.9680445578105003,1.133060604532361,1.261073637997801,1.7318188340542093,1.133060604532361,90077237.46551514,0.48275816709746583,30.96400022506714,28.24108336766561,27.62237499554952,True,True,True,True,True,False,distribution,5,3,normal,False,False,acc,False,2.0,분산3일,0.02721295637136046,68.39959716333146,True,True,True,True,False,True,True,A,Confirmed Uptrend,33.41,-0.0117,0.34886759213464374,0.9944216998611353,0.005684858394864323,-0.09395120690911474,0.45029494342029575,0.9269968051118213,2026-11-06,False,진입 검토,국면 정합 A등급 · acc D+2,1,0.608,0.854
BNTX,BioNTech SE,Health Care,XLV,22906255360.0,2026-08-24,112.81999969482422,-0.03216951196549156,0.23165940583173938,0.23855532144636382,0.1990044414539669,0.21443632510122046,False,0.1961198055509077,0.2778571485164534,0.15844267601648876,0.10646941938149612,0.9678304880345084,1.1057200643867333,2.176419468068523,1.4113998106017651,1.1057200643867333,170800786.2815342,0.6339111899786848,96.53849983215332,92.94758338928223,93.81733328501383,True,True,True,False,False,False,distribution,2,3,normal,False,False,surge,False,1.0,분산3일,0.04273431843468327,71.41744738237503,True,True,True,True,False,True,True,A,Confirmed Uptrend,116.57,-0.0322,0.10459729910570015,0.9944216998611353,-0.3139812651701924,-0.25353640400202215,0.1159802497821667,0.9176783812566559,2026-11-03,False,스킵,상관 클러스터 중복 — 대표: MRNA·EL,1,0.608,0.854
DT,"Dynatrace, Inc.",Information Technology,XLK,12918204416.0,2026-08-24,49.04999923706055,-0.005070993993283146,0.03024571745953497,0.12191211956859371,0.0860860156919776,0.1710785229267877,False,0.0834730456258479,0.23223509628745465,0.0860832132749072,0.234862997902616,0.9644120851047999,0.810132607892847,1.1473752195891387,1.8539941419760264,0.810132607892847,335480300.32823163,0.1276586246778808,47.941499900817874,44.586666615804035,41.06374988555908,True,True,True,True,True,False,dry_up,2,1,normal,False,False,surge,False,4.0,,0.047218575690566596,57.335832207652714,True,True,True,True,False,True,True,A,Confirmed Uptrend,49.26,-0.0043,0.30513863665877544,0.9094630889501736,-0.27463930181006335,0.1365108976651339,0.42980301037057284,0.9148029818956337,2026-11-04,False,진입 검토,국면 정합 A등급 · surge D+4,1,0.608,0.854
BHP,BHP Group Limited,Materials,XLB,214633758720.0,2026-08-24,97.12999725341797,0.0010305933770911047,0.0991285983316863,0.15727388180919832,0.1203185681262211,0.0638403378791148,True,0.11762323935782915,0.11939667197099024,0.10997204269151295,0.05120331160909486,1.0,1.4060068483837942,1.2660375979593637,1.903181298653157,1.4060068483837942,252013740.8715183,0.4308921405045311,88.91199989318848,86.07600021362305,81.80559279123942,True,True,True,True,True,False,accumulation,5,1,normal,False,False,surge,False,3.0,,0.024194374863445212,71.39776348037068,True,True,True,True,True,True,True,A,Confirmed Uptrend,92.29,0.0524,0.3619541656352318,1.0,0.3324861774643544,0.005253621480157289,0.7367298240818256,0.9076144834930778,,False,스킵,상관 클러스터 중복 — 대표: AEM·WPM,1,0.608,0.854
TECK,Teck Resources Ltd,Materials,XLB,29553743872.0,2026-08-24,70.19999694824219,0.01445086768931425,0.0826650356736578,0.1748953464140952,0.13737732517998125,0.06532537828572837,True,0.134640955443468,0.120959264805381,0.12687325628508006,0.052670711685705474,1.0,0.9254255518615048,1.0294813557748117,1.4502488768422275,0.9254255518615048,190242949.0922699,0.9559305026095143,64.44649982452393,62.16801954905192,59.29346167246501,True,True,True,True,True,False,weak_rally,1,1,normal,False,False,surge,False,1.0,,0.027599700773705098,67.78247553042951,True,True,True,True,False,True,True,A,Confirmed Uptrend,69.2,0.0145,0.3318442323009728,1.0,0.6207133841222452,-0.06182266781046486,0.7224759529138405,0.8844515441959531,2026-10-22,False,스킵,상관 클러스터 중복 — 대표: AEM·WPM,1,0.608,0.854
PAAS,Pan American Silver Corp.,Materials,XLB,18164400128.0,2026-08-24,53.630001068115234,0.014068058224086188,0.1186154924470606,0.21950119991610206,0.18055877661591313,0.11477931695446819,True,0.1777185183858705,0.1729958086273693,0.16965591223703025,0.10153720250173626,1.0,1.1699804030367276,1.4123620002965573,2.2981848985118543,1.1699804030367276,247743547.89022923,0.945847908116892,48.011786460876465,46.94477907816569,51.157780488332115,True,True,False,False,False,False,accumulation,7,2,normal,False,True,acc,True,0.0,,0.04405149120047789,65.39827566204889,True,True,True,True,False,True,True,B,Confirmed Uptrend,53.63,0.0,0.258149374258373,1.0,0.17591266127433292,-0.37580539368965227,0.43994897290894286,0.8824281150159745,2026-11-17,False,스킵,상관 클러스터 중복 — 대표: AEM·WPM,1,0.608,0.854
QSR,Restaurant Brands International,Consumer Discretionary,XLY,33778055168.0,2026-08-24,81.56999969482422,0.008780597070410678,0.05715391165644079,0.09622356780451025,0.06121777837845355,0.0735902509777937,True,0.058664637790614815,0.12965574928368762,0.027095630655234126,0.0928567562212077,1.0,0.8791123423391605,1.0342959163161909,1.9392841572830735,0.8791123423391605,184971408.02614442,0.7905415854752404,75.74949951171875,74.18066965738932,74.81862920125326,True,True,True,True,False,False,weak_rally,3,0,normal,False,False,surge,False,2.0,,0.02373335100996581,70.61325171573884,True,True,True,True,True,True,True,A,Confirmed Uptrend,79.55,0.0254,0.3889216913014725,0.9538536360667944,0.0022128582135159114,0.0035843939030577587,0.5380205361261553,0.8713525026624069,2026-10-29,False,진입 검토,국면 정합 A등급 · surge D+2,1,0.608,0.854
CHTR,"Charter Communications, Inc.",Communication Services,XLC,19540039680.0,2026-08-24,150.3000030517578,0.0008657180821580734,0.04302565361300781,0.14201050341714083,0.10554259634136942,0.04114865285640379,False,0.10288281648108799,0.09551997187661687,0.09463012209856991,0.07548571320373632,0.953135904145893,1.2424864776799924,1.5653445411936078,2.516087195700667,1.2424864776799924,433975894.432164,0.45992224552270533,149.88250122070312,139.35166714986164,167.60116697947186,True,True,True,False,False,False,accumulation,2,1,normal,False,False,surge,False,3.0,,0.04809189216478674,53.68362458107425,True,True,True,True,False,True,True,A,Confirmed Uptrend,152.47,-0.0142,0.3243709322880878,0.9408024526034724,-0.6085676956903879,-0.5021411623091199,0.008552504940401951,0.8574547390841321,2026-10-30,False,대기,단기 이벤트성(3M 0.01) — 재트리거 또는 중기 추세 형성 대기,1,0.608,0.854
HTHT,H World Group Limited,Consumer Discretionary,XLY,13128190976.0,2026-08-24,48.63999938964844,-0.010577714796129012,0.04355285888681215,0.16280175138644126,0.1256699158295702,0.04366130112996913,True,0.12296171247190957,0.09816383676415263,0.08947538918470777,0.06239070549281167,0.9818328318682606,0.8709264264671998,1.1837551984017565,1.2824969505131056,0.8709264264671998,73529257.56173936,0.8553441616084068,44.009999656677245,43.11916650136312,46.18268404006958,True,True,True,False,False,True,dry_up,3,1,normal,False,False,surge,False,3.0,,0.03213111659623235,67.5345402325074,True,True,True,True,True,True,True,A,Confirmed Uptrend,48.59,0.001,0.1798404843646847,0.9538536360667944,0.004532580642208073,-0.29677773698058385,0.3335695614289863,0.842811501597444,2026-11-17,False,진입 검토,국면 정합 A등급 · surge D+3,1,0.608,0.854
HCA,"HCA Healthcare, Inc.",Health Care,XLV,87161339904.0,2026-08-24,429.239990234375,0.00011647007778470275,0.05990413993263943,0.10168881375112915,0.0665085022162728,0.095211724380595,True,0.06394263289165192,0.15240634870019054,0.030429013093184798,-0.0021557691184823646,1.0,0.9816534424944213,1.0990913643628453,1.4117347780002356,0.9816534424944213,547812125.5192139,0.21682649732189005,410.4459991455078,392.93201344807943,429.64574127197267,True,True,True,False,False,False,weak_rally,2,1,normal,False,False,surge,False,1.0,,0.0267632527838043,63.97158201959885,True,True,True,True,False,True,True,A,Confirmed Uptrend,429.19,0.0001,0.34424798362289105,0.9944216998611353,-0.19031493913993203,-0.34267310121393857,0.17704669320531,0.8266240681576146,2026-10-23,False,진입 검토,국면 정합 A등급 · surge D+1,1,0.608,0.854
A,"Agilent Technologies, Inc.",Health Care,XLV,39080103936.0,2026-08-24,153.42999267578125,-0.03503149260514937,0.03354662061242997,0.11269847962084634,0.07716659559986083,0.1437026359908926,False,0.07457508440289207,0.20342957384469007,0.04072654810943965,0.042024160043512504,0.9649685073948506,2.1449586636966154,1.5558340016201957,1.2678346649710592,2.1449586636966154,271720420.9815338,0.22971638407077183,146.53199996948243,137.36016642252605,126.17745869954427,True,True,True,True,True,False,distribution,3,2,attention,False,False,surge,False,1.0,어닝스20일내,0.02596811573431404,65.09195259297849,True,True,True,True,False,True,True,A,Confirmed Uptrend,159.0,-0.035,0.34971033621218095,0.9944216998611353,0.014282202574676273,0.029199480588104176,0.5776972886162888,0.8046325878594249,2026-08-27,True,대기,어닝스 2026-08-27 — 발표 후 재평가,1,0.608,0.854
CRCL,"Circle Internet Group, Inc.",Financials,XLF,16735070208.0,2026-08-24,87.72000122070312,-0.0029552412628996994,0.17602903240984147,0.3357698137135785,0.2931145760468772,0.02321439174293305,True,0.2900035244078105,0.07664913995770228,0.3050255382640963,-0.043861371015702755,0.9970447587371003,1.2888006730317794,1.454991803419096,2.1887024951390988,1.2888006730317794,973410383.7008606,0.1900059413063599,70.50499992370605,73.06483325958251,90.35841646194459,True,True,False,True,False,False,distribution,4,1,normal,False,False,surge,False,1.0,,0.0637425815184965,69.03360531341637,True,True,True,True,True,True,True,B,Confirmed Uptrend,87.98,-0.003,0.4122875622801627,0.9993134723312326,-0.5975133625736537,-0.06352721197885813,0.17788431201699384,0.7900425985090521,,False,스킵,국면(Confirmed Uptrend) 부정합 B등급 + 중기 근거 부족(3M 0.18),1,0.608,0.854
CG,The Carlyle Group Inc.,Financials,XLF,16566023168.0,2026-08-24,49.13999938964844,-0.004658690443839264,0.012360907762759554,0.06939289261147752,0.03524388914911536,0.0707514680324779,True,0.03275323808243491,0.12666871817733782,0.04477958774665014,0.0005594613300823337,0.9626823849476729,0.7086932933317553,0.9032169062695125,1.1434822651671765,0.7086932933317553,217434958.40456924,0.5806459551916782,48.08775024414062,45.29557342529297,46.49901790618897,True,True,True,False,False,False,dry_up,3,2,normal,False,False,surge,False,1.0,,0.03628413948225018,56.42540505761466,True,True,True,True,False,True,True,A,Confirmed Uptrend,49.37,-0.0047,0.2681706526462705,0.9993134723312326,-0.3672748374435728,-0.15164085029519403,0.15957538170656005,0.767678381256656,2026-10-30,False,진입 검토,국면 정합 A등급 · surge D+1,1,0.608,0.854
ROIV,Roivant Sciences Ltd.,Health Care,XLV,24496795648.0,2026-08-24,36.36000061035156,0.0016529304284325086,0.0033112286514067613,0.0472350038015128,0.013793569864736455,0.17878534668549761,False,0.011354525246706881,0.2403443891576289,-0.020502597489749252,0.07398791617486267,0.9721924900241591,0.8852375992109616,0.922286593850872,1.3969670173372533,0.8852375992109616,205208451.03265762,0.758101831411264,35.4644998550415,33.66883319218953,31.142791589101154,True,True,True,True,True,False,weak_rally,4,2,normal,False,False,acc,False,3.0,,0.03378712322970742,56.57403914434573,True,True,False,True,False,True,True,A,Confirmed Uptrend,37.4,-0.0278,0.3156475317335122,0.9944216998611353,1.521755361149725,0.15851095131571036,0.9236775953483338,0.7634717784877529,,False,스킵,acc D+3 신호 소멸 — 재트리거 전까지 관망,1,0.608,0.854
SAN,"Banco Santander, S.A. Sponsored",Financials,XLF,201546596352.0,2026-08-24,14.720000267028809,0.00891022022490251,0.00891022022490251,0.052180164964527265,0.018580816825361612,0.1295979959242346,True,0.01613025476504215,0.18858835511308825,0.027963030783138,0.055548365857772675,0.9932524001447629,1.5551263736881995,1.9649172975750748,0.8976055504937864,1.5551263736881995,289304069.77311003,0.37500298023508094,14.437999963760376,13.66799996693929,12.660051385561625,True,True,True,True,True,False,accumulation,2,5,interest,True,False,surge,True,0.0,분산5일,0.01829385909367826,60.19057592124817,True,True,True,True,False,True,True,A,Confirmed Uptrend,14.72,0.0,0.34804099908372593,0.9993134723312326,0.21839814636257282,-0.01090157032901562,0.6672912929330896,0.7597976570820021,2026-10-28,False,스킵,점수 후순위 (후보 내 하위 37%) — 우선순위 미달,1,0.608,0.854
BEKE,KE Holdings Inc,Real Estate,XLRE,18725367808.0,2026-08-24,17.709999084472656,-0.0022535727057658717,0.05103849753906764,0.08053689713117995,0.04603203133650102,0.0408315543389548,True,0.04351542551835719,0.09518631370209496,0.09078677700832216,0.06081487572886579,0.9977464272942341,2.423263110892791,1.6683912124759976,1.528815242808097,2.423263110892791,54859008.38498306,0.0,17.104499912261964,16.29499994913737,16.39881402651469,True,True,False,True,False,False,distribution,4,2,attention,False,False,surge,False,1.0,,0.028676288902790604,59.78373807191933,True,True,True,True,False,True,True,B,Confirmed Uptrend,17.75,-0.0023,0.3496373347030153,0.9852206799546813,-0.24892058238499792,-0.11979177434741017,0.23691377218909637,0.7362087326943556,2026-11-10,False,스킵,국면(Confirmed Uptrend) 부정합 B등급 + 중기 근거 부족(3M 0.24),1,0.608,0.854
MSTR,Strategy Inc,Information Technology,XLK,34077014016.0,2026-08-24,122.62999725341797,0.028343792481492436,0.2554258483854668,0.2430815545527223,0.20338613801899563,-0.016263722861146412,False,0.20049096037080982,0.03510938203538405,0.2033830329335724,0.03731688742547923,0.9351075020906077,1.860638529708584,1.820746568554498,2.3110478399418537,1.860638529708584,2286085123.0914655,0.38145520777553116,99.76800003051758,104.87549947102865,128.9445832570394,True,True,False,False,False,False,accumulation,6,2,interest,True,True,surge+acc,True,0.0,,0.052160396947164914,67.96299083834305,True,True,True,True,False,True,True,B,Confirmed Uptrend,122.63,0.0,0.3561407127276817,0.9094630889501736,-0.7690003579098169,-0.3193091105832715,0.020663010484472617,0.7329605963791267,2026-10-30,False,스킵,국면(Confirmed Uptrend) 부정합 B등급 + 중기 근거 부족(3M 0.02),1,0.608,0.854
PGR,Progressive Corporation (The),Financials,XLF,122919583744.0,2026-08-24,223.9199981689453,0.02116015785971692,0.09850864497549128,0.0378198177134772,0.004679039620348879,0.06753338370934037,False,0.002261923279040623,0.123282577651191,0.013933203406772732,-0.0024476647986259037,0.9549641856405343,0.7156445434019776,1.2642570203129402,1.662695680278056,0.7156445434019776,537007238.6328827,0.8261965807767747,213.64349975585938,212.47954584757488,206.72010129292806,True,True,True,True,True,False,weak_rally,5,1,normal,False,False,surge,False,2.0,,0.02121929508665606,61.177043996112786,True,True,True,True,True,True,True,A,Confirmed Uptrend,220.34,0.0162,0.4350106378808353,0.9993134723312326,-0.22186500626140415,-0.034740856518706065,0.3345408985551816,0.7260915867944622,2026-10-14,False,스킵,점수 후순위 (후보 내 하위 33%) — 우선순위 미달,1,0.608,0.854
SYF,Synchrony Financial,Financials,XLF,24659857408.0,2026-08-24,80.0199966430664,0.006920792927080033,-0.009040289249951594,0.06712955426372358,0.03305282615460903,0.07092010071852672,False,0.03056744647705889,0.12684615727306237,0.04256834272881305,0.0007170394745474873,0.9879011931242766,1.243631262809852,1.1963919831055103,1.2428869531415647,1.243631262809852,248877029.75796318,0.24174225784275918,78.53968887329101,75.04921086629231,72.7556295077006,True,True,True,True,True,False,accumulation,2,2,normal,False,False,surge,False,1.0,,0.02238021428528524,57.827235652436684,True,True,True,True,False,True,True,A,Confirmed Uptrend,79.47,0.0069,0.4161044807181648,0.9993134723312326,-0.11868840050914176,-0.02384117892882831,0.4215650965585188,0.7255591054313099,2026-10-14,False,스킵,점수 후순위 (후보 내 하위 31%) — 우선순위 미달,1,0.608,0.854
ECL,Ecolab Inc.,Materials,XLB,78135492608.0,2026-08-24,286.9800109863281,0.018996577107406543,0.040385784499473054,0.05748399227220902,0.02371527661775019,0.052069885385253034,False,0.02125236176994494,0.10701153777360806,0.01426091564510279,0.039572676634910486,1.0,1.14176690006175,1.3134162090066073,1.4180835323779193,1.14176690006175,410338632.85739744,0.8852246556389397,281.5810012817383,273.2019137064616,268.70438321431476,True,True,True,False,True,False,accumulation,4,2,normal,False,False,surge,False,1.0,,0.01867974495979397,60.23789718802362,True,True,True,True,False,True,True,A,Confirmed Uptrend,281.63,0.019,0.3318094874960986,1.0,-0.18372695940169492,-0.18797849358427265,0.24331197712892885,0.7217784877529286,2026-10-27,False,스킵,점수 후순위 (후보 내 하위 30%) — 우선순위 미달,1,0.608,0.854
MT,Arcelor Mittal NY Registry Shar,Materials,XLB,52888485888.0,2026-08-24,72.63999938964844,0.00609421689756684,-0.01571820615367503,0.07787825397459724,0.043458286831280724,0.015446476707233758,False,0.040947873080112496,0.06847556547522848,0.03382159240175464,0.0033843059612637116,0.9660135376858174,0.9763139174376253,1.3240733985448543,1.5223352702646211,0.9763139174376253,108665220.57669449,0.14469352409269098,72.27080993652343,67.82116457621257,62.82878074645996,True,True,True,True,True,False,weak_rally,1,2,normal,False,False,surge,False,3.0,,0.029737976602901128,55.13343704440866,True,True,True,True,False,True,True,A,Confirmed Uptrend,74.59,-0.0261,0.34241340556006544,1.0,0.7319429705031859,-0.07848109746004128,0.7161244468743059,0.7207667731629394,,False,스킵,점수 후순위 (후보 내 하위 28%) — 우선순위 미달,1,0.608,0.854
DVN,Devon Energy Corporation,Energy,XLE,52053086208.0,2026-08-24,48.22999954223633,-0.01771891973363937,0.013874287400593044,0.11746987286257404,0.08178562358326502,0.0494671344628157,False,0.07918299965518583,0.10427286485737497,0.033363045976779526,-0.021564233184119708,0.9782961518989262,0.6957052615640119,1.1005247538206513,1.1042541358746405,0.6957052615640119,494217220.3913069,0.42207723042548817,45.464999771118165,44.12591431935628,45.705925687154135,True,True,True,True,False,False,dry_up,3,0,normal,False,False,surge,False,4.0,,0.02799088522253653,62.4790250795913,True,True,True,True,True,True,True,A,Confirmed Uptrend,47.83,0.0084,0.30731040117227326,0.9899607938878676,0.15990701134380836,-0.04085731394821979,0.6135023605724602,0.7083067092651758,2026-11-05,False,스킵,점수 후순위 (후보 내 하위 27%) — 우선순위 미달,1,0.608,0.854
EXE,Expand Energy Corporation,Energy,XLE,21768300544.0,2026-08-24,96.33000183105469,0.002497715707263648,0.02288291701049916,0.07069668230007986,0.0365060448237855,0.07263101458527998,True,0.034012357188224485,0.12864641922993703,-0.009889741273669594,3.183978071441551e-05,0.9864490434202972,1.3266147052954,1.0237672123963453,2.0114809926600463,1.3266147052954,287632505.0116981,0.7659143817697024,93.98795509338379,90.56095275878906,95.44214967091878,True,True,False,False,False,False,accumulation,2,0,normal,False,False,surge,False,1.0,,0.024659331456523412,60.59039832227574,True,True,False,True,False,True,True,B,Confirmed Uptrend,96.09,0.0025,0.32872493275625014,0.9899607938878676,-0.17095157548631912,-0.17580199162345556,0.2593219547476266,0.7061235356762513,2026-10-28,False,스킵,국면(Confirmed Uptrend) 부정합 B등급 + 중기 근거 부족(3M 0.26),1,0.608,0.854
SQM,Sociedad Quimica y Minera S.A.,Materials,XLB,19154872320.0,2026-08-24,82.33000183105469,0.004514430828637339,0.09627168447180456,0.1968309454182764,0.15861245305561988,-0.013512017043878388,False,0.15582499459069332,0.03800478863392853,0.14791227048651456,-0.025230198909898194,0.978720864751754,1.259727192614467,1.1435902907095425,2.355222741981456,1.259727192614467,72698986.58599472,0.32822814099546244,72.5224998474121,74.14283332824706,78.33773854573568,True,True,False,True,False,False,accumulation,3,0,normal,False,False,surge,False,1.0,,0.032695067837681814,73.34339228669562,True,True,True,True,True,True,True,B,Confirmed Uptrend,81.96,0.0045,0.4285496003019822,1.0,0.30677153545048874,-0.1261318865466532,0.6076235385237453,0.7033546325878595,2026-11-18,False,스킵,점수 후순위 (후보 내 하위 24%) — 우선순위 미달,1,0.608,0.854
