ticker,name,sector,sector_etf,market_cap,date,close,daily_return,return_5d,return_20d,rs_spy_20d,rs_spy_50d,rs_spy_near_high,rs_qqq_20d,rs_qqq_50d,rs_sector_20d,rs_sector_50d,close_to_50d_high,volume_ratio,volume_trend,updown_vol_ratio_20d,capped_volume_ratio,avg_dollar_volume_20d,close_position,ma20,ma60,ma120,above_ma20,above_ma60,ma60_rising,ma120_rising,ma_aligned,golden_cross_recent,vp_signal,accumulation_days_10d,distribution_days_10d,volume_strength,surge_today,sustained_accumulation,signal_type,triggered_today,days_since_trigger,warnings,atr_ratio,rsi_14,liquidity_ok,rs_positive,rs_sector_positive,near_50d_high,volume_quality,not_overheated,passed_hard_filters,grade,market_state,trigger_price,ext_from_trigger,base_stability,sector_etf_to_52w_high,mom_12_1,mom_6_1,score_3m,score,next_earnings_date,earnings_within_20d,verdict,verdict_reason,top_pick_rank,regime_trend,regime_breadth,regime_vix_ratio
MSTR,Strategy Inc,Information Technology,XLK,52814626816.0,2026-09-04,142.8000030517578,-0.013948378471895895,0.12167155596743195,0.42785721429382795,0.4335487087197818,0.5955194612952206,True,0.43594026361855853,0.6674974383852383,0.43311792002996663,0.6492868388604731,0.9860516215281041,0.9738169729307915,0.9622865353687912,1.9668170073849738,0.9738169729307915,3315751890.199814,0.7817198123144691,115.52350006103515,104.91683311462403,128.3054999669393,True,True,False,False,False,False,dry_up,4,1,normal,False,False,surge,False,1.0,,0.07055823200890579,66.19651579663918,True,True,True,True,True,True,True,B,Uptrend Under Pressure,144.82,-0.0139,0.2441594500628106,0.9459830230574451,-0.7530377730000444,-0.368816061560051,0.01061123710337873,0.9820254506892895,2026-10-30,False,대기,단기 이벤트성(3M 0.01) — 신호 재발생 또는 중기 추세 형성 대기,0,0,0.549,0.825
DINO,HF Sinclair Corporation,Energy,XLE,18064617472.0,2026-09-04,105.41000366210938,-0.006971246850044799,0.05716582719861196,0.3028301427763711,0.3080232744294149,0.49189977937371077,True,0.3102054182593723,0.5592032067184265,0.16941517428440278,0.3212775945262385,0.9930287531499552,0.8183922119340075,1.1127238582942613,4.073653172154715,0.8183922119340075,232448489.11792755,0.6378839140746534,96.1957504272461,84.40017636617024,74.50435355504354,True,True,True,True,True,False,dry_up,3,0,normal,False,False,surge,False,4.0,,0.036036141576047336,71.89993448250755,True,True,True,True,True,True,True,A,Uptrend Under Pressure,101.61,0.0374,0.38581690795192886,0.9840245631351163,0.3786844496292041,0.29221509044294436,0.9018572491277893,0.9788441145281017,,False,진입 검토,surge D+4,1,0,0.549,0.825
CRCL,"Circle Internet Group, Inc.",Financials,XLF,26046367744.0,2026-09-04,102.05000305175781,-0.011430788208886766,0.17110401384602913,0.5306735541398651,0.5367748784978825,0.41395999986288934,True,0.5393386431377816,0.47774736375609606,0.5175008037582824,0.36437286783061595,0.9885692117911132,0.9406866602256995,1.0737490745259748,1.97372785972395,0.9406866602256995,1300500246.1405945,0.870712411678264,84.15000076293946,73.3970001856486,88.95183331171671,True,True,False,False,False,False,dry_up,3,3,normal,False,False,surge,False,1.0,분산3일,0.07358576704799291,67.02364473631229,True,True,True,True,False,True,True,B,Uptrend Under Pressure,103.23,-0.0114,0.3074030192873363,0.9921447594196996,-0.5500884815406994,-0.4596379872173523,0.013210571894353412,0.9761399787910923,2026-11-11,False,스킵,단기 이벤트성(3M 0.01) + 분산 매물,0,0,0.549,0.825
CNH,CNH Industrial N.V.,Industrials,XLI,19024517120.0,2026-09-04,14.399999618530273,0.040462388711583364,0.23287664745600845,0.3198899926608161,0.3251511255394397,0.25608187998166554,True,0.3273618433522538,0.3127469567630623,0.3945182473654485,0.38399864195609035,1.0,1.0651822246818292,2.058830271286289,3.7707889677501876,1.0651822246818292,292481485.431962,0.8983043998318947,11.518499946594238,10.944500001271566,10.747302595774332,True,True,True,True,True,False,accumulation,5,1,normal,False,False,surge,False,1.0,과열,0.041765883961788014,79.24455851838209,True,True,True,True,True,False,True,A,Uptrend Under Pressure,13.84,0.0405,0.27750182579485366,0.9397351854301672,-0.1944640654132842,-0.1450080785032818,0.25673428042336416,0.9717391304347827,2026-11-09,False,진입 검토,surge D+1,2,0,0.549,0.825
PSX,Phillips 66,Energy,XLE,98862555136.0,2026-09-04,255.08999633789062,0.0016884970925854503,0.04540798360922982,0.2576327816676174,0.2626457548802772,0.42346241749854063,True,0.2647521964836468,0.4876784598350201,0.1288462020271648,0.2606671204687214,0.9960951227525476,0.8220252399522254,1.10988876577497,2.535909634416262,0.8220252399522254,667632780.1237488,0.7895309202499855,240.14926223754884,206.38306579589843,189.15319264729817,True,True,True,True,True,False,weak_rally,3,0,normal,False,False,surge,False,4.0,,0.026492055248672982,75.0438106443736,True,True,True,True,True,True,True,A,Uptrend Under Pressure,246.58,0.0345,0.3627233302039519,0.9840245631351163,0.33628926151899696,0.08549400274681807,0.8233028916921228,0.9687168610816543,2026-10-29,False,진입 검토,surge D+4,3,0,0.549,0.825
DOCU,"DocuSign, Inc.",Information Technology,XLK,12653898752.0,2026-09-04,68.41000366210938,0.036986545342680976,0.06890630722045898,0.13524735425795487,0.13977249439392692,0.5360851027078857,True,0.1416739494863688,0.6053818433701839,0.13942998695308373,0.5878496030434741,1.0,2.3628904009979133,1.3773743297488072,1.6623698055001397,2.3628904009979133,214195347.78848648,0.6810899767572373,62.51699981689453,53.68091672261556,50.63545831044515,True,True,True,True,True,False,accumulation,5,3,attention,True,False,surge,True,0.0,분산3일,0.038220182494941725,68.29383161908741,True,True,True,True,False,True,True,A,Uptrend Under Pressure,68.41,0.0,0.32882976932625924,0.9459830230574451,-0.3765653328199452,0.016968922484164706,0.30736274693793575,0.9504241781548249,,False,진입 검토,surge D+0,4,0,0.549,0.825
BMNR,"BitMine Immersion Technologies,",Financials,XLF,15273691136.0,2026-09-04,24.969999313354492,-0.05595468457069663,0.04915966864705035,0.3267800062835078,0.3320686030245794,0.7872691521567914,False,0.3342908610990294,0.8678974498418626,0.31536193364040344,0.7245901856840464,0.9440453154293034,1.0715862982135997,1.0267733283849902,2.0777287920444927,1.0715862982135997,984204473.5565853,0.4611395072123462,21.92849988937378,17.984333260854086,19.22408328851064,True,True,True,True,False,False,distribution,5,2,normal,False,False,surge+acc,False,1.0,,0.07503003836838282,61.66190626848197,True,True,True,True,False,True,True,A,Uptrend Under Pressure,26.45,-0.056,0.28176848392781934,0.9921447594196996,-0.6375645856874326,-0.1565015929505722,0.11158598764999425,0.9361611876988334,2026-11-21,False,스킵,상관 클러스터 중복 — 대표: MSTR·CRCL,0,0,0.549,0.825
HOOD,"Robinhood Markets, Inc.",Financials,XLF,94232813568.0,2026-09-04,122.11000061035156,-0.02092688089164574,0.1712065807441432,0.30892913937175637,0.3141465818625919,0.24553125232441864,True,0.31633894105935156,0.301720363218704,0.29766468865103235,0.2018508634411953,0.9790731191083543,1.1394058686442972,1.2620889043424695,1.5473699502394855,1.1394058686442972,2203735590.989609,0.4692627468024533,103.29649963378907,101.93150024414062,89.95770854949951,True,True,True,True,True,True,distribution,2,3,normal,False,False,surge,False,1.0,분산3일,0.06044022883488578,65.94324144985922,True,True,True,True,False,True,True,A,Uptrend Under Pressure,124.72,-0.0209,0.2495894385468159,0.9921447594196996,-0.2636926857515801,0.023981954781123305,0.3646894296884009,0.9344114528101805,2026-11-05,False,진입 검토,surge D+1,5,0,0.549,0.825
DELL,Dell Technologies Inc.,Information Technology,XLK,294647398400.0,2026-09-04,524.1400146484375,0.0150080361357805,0.1488252364269551,0.15507862427774044,0.1596828126278107,0.2224725785944024,True,0.16161748362621986,0.27762145354689727,0.15933432203491016,0.26366865691932273,1.0,1.3353119650722212,2.206811493854942,1.6731147103762627,1.3353119650722212,3959180672.4935913,0.5632054273137279,466.114501953125,434.56328837076825,336.86157824198403,True,True,True,True,True,False,accumulation,3,2,normal,False,False,surge,False,1.0,,0.057194364672813025,63.673455253133575,True,True,True,True,False,True,True,A,Uptrend Under Pressure,516.39,0.015,0.31947677293428367,0.9459830230574451,1.922899916503051,1.6124170709105936,0.9923240938166311,0.9283669141039237,2026-11-28,False,진입 검토,surge D+1,0,0,0.549,0.825
IQV,"IQVIA Holdings, Inc.",Health Care,XLV,42991874048.0,2026-09-04,267.7699890136719,-0.014174236701000487,0.022999002917562184,0.12178463526219896,0.12625611247630775,0.3693730054711577,True,0.1281350185132537,0.4311489356346656,0.08403192453921227,0.3037729540026357,0.9858257632989995,0.961269922796655,1.1045856539813492,1.4696462194034288,0.961269922796655,318205485.3134918,0.5619557825949945,254.0105010986328,221.26966654459636,196.4744997660319,True,True,True,True,True,False,dry_up,3,3,normal,False,False,surge,False,1.0,분산3일,0.027921084316350393,69.62985808401328,True,True,True,True,False,True,True,A,Uptrend Under Pressure,271.62,-0.0142,0.6274842122214138,0.9759221544632828,0.054744098953501075,0.15919574413248982,0.7156570578406257,0.9155355249204667,,False,진입 검토,surge D+1,0,0,0.549,0.825
